SKL,SELL,LIMIT,IOC,14731,0.05218,0.05269,FILLED,2251,14731,1737910358570,768.6635799999999
SKL,SELL,LIMIT,IOC,14731,0.05218,0.05269,FILLED,2251,14731,1737910358570,768.6635799999999
TAO,SELL,LIMIT,IOC,0.687,440.11,444.23,FILLED,0.687,0.687,1737910390515,302.35557000000006
TAO,SELL,LIMIT,IOC,0.687,440.11,444.23,FILLED,0.687,0.687,1737910390515,302.35557000000006
JTO,BUY,LIMIT,IOC,1956,3.141110,3.112590,FILLED,59,1956,1737910400157,6144.01116
JTO,BUY,LIMIT,IOC,1956,3.141110,3.112590,FILLED,59,1956,1737910400157,6144.01116
JUP,BUY,LIMIT,IOC,62,1.2378849,1.2256000,FILLED,62,62,1737910400243,76.74886380000001
JUP,BUY,LIMIT,IOC,62,1.2378849,1.2256000,FILLED,62,62,1737910400243,76.74886380000001
VINE,BUY,LIMIT,IOC,6164,0.4184436,0.4105593,FILLED,2113,6164,1737910401443,2579.2863504
VINE,BUY,LIMIT,IOC,6164,0.4184436,0.4105593,FILLED,2113,6164,1737910401443,2579.2863504
VINE,BUY,LIMIT,IOC,161,0.4187524,0.4108200,FILLED,161,161,1737910402499,67.4191364
VINE,BUY,LIMIT,IOC,161,0.4187524,0.4108200,FILLED,161,161,1737910402499,67.4191364
SPELL,SELL,LIMIT,IOC,245464,0.0012755,0.0012930,FILLED,99869,245464,1737910403305,313.089332
SPELL,SELL,LIMIT,IOC,245464,0.0012755,0.0012930,FILLED,99869,245464,1737910403305,313.089332
VINE,BUY,LIMIT,IOC,133,0.4190975,0.4111200,FILLED,133,133,1737910403535,55.7399675
VINE,BUY,LIMIT,IOC,133,0.4190975,0.4111200,FILLED,133,133,1737910403535,55.7399675
VINE,BUY,LIMIT,IOC,498,0.4200099,0.4118700,FILLED,498,498,1737910408084,209.1649302
VINE,BUY,LIMIT,IOC,498,0.4200099,0.4118700,FILLED,498,498,1737910408084,209.1649302
MELANIA,BUY,LIMIT,IOC,3.82,2.647606,2.598000,FILLED,3.82,3.82,1737910409336,10.11385492
MELANIA,BUY,LIMIT,IOC,3.82,2.647606,2.598000,FILLED,3.82,3.82,1737910409336,10.11385492
VINE,BUY,LIMIT,IOC,699,0.4208031,0.4128562,FILLED,585,699,1737910412121,294.1413669
VINE,BUY,LIMIT,IOC,699,0.4208031,0.4128562,FILLED,585,699,1737910412121,294.1413669
SPELL,BUY,LIMIT,IOC,622200,0.0013251,0.0013029,FILLED,352435,622200,1737910418035,824.47722
SPELL,BUY,LIMIT,IOC,622200,0.0013251,0.0013029,FILLED,352435,622200,1737910418035,824.47722
